23/06/2021,23,6,2021
24/06/2021,24,6,2021
25/06/2021,25,6,2021
26/06/2021,26,6,2021
27/06/2021,27,6,2021
28/06/2021,28,6,2021
29/06/2021,29,6,2021
30/06/2021,30,6,2021
01/07/2021,1,7,2021
02/07/2021,2,7,2021
03/07/2021,3,7,2021
04/07/2021,4,7,2021
05/07/2021,5,7,2021
06/07/2021,6,7,2021
07/07/2021,7,7,2021
08/07/2021,8,7,2021
09/07/2021,9,7,2021
10/07/2021,10,7,2021
11/07/2021,11,7,2021
12/07/2021,12,7,2021
13/07/2021,13,7,2021
14/07/2021,14,7,2021
15/07/2021,15,7,2021
16/07/2021,16,7,2021
17/07/2021,17,7,2021
18/07/2021,18,7,2021
19/07/2021,19,7,2021
20/07/2021,20,7,2021
21/07/2021,21,7,2021
22/07/2021,22,7,2021
23/07/2021,23,7,2021
24/07/2021,24,7,2021
25/07/2021,25,7,2021
26/07/2021,26,7,2021
27/07/2021,27,7,2021
28/07/2021,28,7,2021
29/07/2021,29,7,2021
30/07/2021,30,7,2021
31/07/2021,31,7,2021
01/08/2021,1,8,2021
02/08/2021,2,8,2021
03/08/2021,3,8,2021
04/08/2021,4,8,2021
05/08/2021,5,8,2021
06/08/2021,6,8,2021
07/08/2021,7,8,2021
08/08/2021,8,8,2021
09/08/2021,9,8,2021
10/08/2021,10,8,2021
11/08/2021,11,8,2021
12/08/2021,12,8,2021
13/08/2021,13,8,2021
14/08/2021,14,8,2021
15/08/2021,15,8,2021
16/08/2021,16,8,2021
17/08/2021,17,8,2021
18/08/2021,18,8,2021
19/08/2021,19,8,2021
20/08/2021,20,8,2021
21/08/2021,21,8,2021
22/08/2021,22,8,2021
23/08/2021,23,8,2021
24/08/2021,24,8,2021
25/08/2021,25,8,2021
26/08/2021,26,8,2021
27/08/2021,27,8,2021
28/08/2021,28,8,2021
29/08/2021,29,8,2021
30/08/2021,30,8,2021
31/08/2021,31,8,2021
01/09/2021,1,9,2021
02/09/2021,2,9,2021
03/09/2021,3,9,2021
04/09/2021,4,9,2021
05/09/2021,5,9,2021
06/09/2021,6,9,2021
07/09/2021,7,9,2021
08/09/2021,8,9,2021
09/09/2021,9,9,2021
10/09/2021,10,9,2021
11/09/2021,11,9,2021
12/09/2021,12,9,2021
13/09/2021,13,9,2021
14/09/2021,14,9,2021
15/09/2021,15,9,2021
16/09/2021,16,9,2021
17/09/2021,17,9,2021
18/09/2021,18,9,2021
19/09/2021,19,9,2021
20/09/2021,20,9,2021
21/09/2021,21,9,2021
22/09/2021,22,9,2021
23/09/2021,23,9,2021
24/09/2021,24,9,2021
25/09/2021,25,9,2021
26/09/2021,26,9,2021
27/09/2021,27,9,2021
28/09/2021,28,9,2021
29/09/2021,29,9,2021
30/09/2021,30,9,2021
01/10/2021,1,10,2021
02/10/2021,2,10,2021
03/10/2021,3,10,2021
04/10/2021,4,10,2021
05/10/2021,5,10,2021
06/10/2021,6,10,2021
07/10/2021,7,10,2021
08/10/2021,8,10,2021
09/10/2021,9,10,2021
10/10/2021,10,10,2021
11/10/2021,11,10,2021
12/10/2021,12,10,2021
13/10/2021,13,10,2021
14/10/2021,14,10,2021
15/10/2021,15,10,2021
16/10/2021,16,10,2021
17/10/2021,17,10,2021
18/10/2021,18,10,2021
19/10/2021,19,10,2021
20/10/2021,20,10,2021
21/10/2021,21,10,2021
22/10/2021,22,10,2021
23/10/2021,23,10,2021
24/10/2021,24,10,2021
25/10/2021,25,10,2021
26/10/2021,26,10,2021
27/10/2021,27,10,2021
28/10/2021,28,10,2021
29/10/2021,29,10,2021
30/10/2021,30,10,2021
31/10/2021,31,10,2021
01/11/2021,1,11,2021
02/11/2021,2,11,2021
03/11/2021,3,11,2021
04/11/2021,4,11,2021
05/11/2021,5,11,2021
06/11/2021,6,11,2021
07/11/2021,7,11,2021
08/11/2021,8,11,2021
09/11/2021,9,11,2021
10/11/2021,10,11,2021
11/11/2021,11,11,2021
12/11/2021,12,11,2021
13/11/2021,13,11,2021
14/11/2021,14,11,2021
15/11/2021,15,11,2021
16/11/2021,16,11,2021
17/11/2021,17,11,2021
18/11/2021,18,11,2021
19/11/2021,19,11,2021
20/11/2021,20,11,2021
21/11/2021,21,11,2021
22/11/2021,22,11,2021
23/11/2021,23,11,2021
24/11/2021,24,11,2021
25/11/2021,25,11,2021
26/11/2021,26,11,2021
27/11/2021,27,11,2021
28/11/2021,28,11,2021
29/11/2021,29,11,2021
30/11/2021,30,11,2021
01/12/2021,1,12,2021
02/12/2021,2,12,2021
03/12/2021,3,12,2021
04/12/2021,4,12,2021
05/12/2021,5,12,2021
06/12/2021,6,12,2021
07/12/2021,7,12,2021
08/12/2021,8,12,2021
09/12/2021,9,12,2021
10/12/2021,10,12,2021
11/12/2021,11,12,2021
12/12/2021,12,12,2021
13/12/2021,13,12,2021
14/12/2021,14,12,2021
15/12/2021,15,12,2021
16/12/2021,16,12,2021
17/12/2021,17,12,2021
18/12/2021,18,12,2021
19/12/2021,19,12,2021
20/12/2021,20,12,2021
21/12/2021,21,12,2021
22/12/2021,22,12,2021
23/12/2021,23,12,2021
24/12/2021,24,12,2021
25/12/2021,25,12,2021
26/12/2021,26,12,2021
27/12/2021,27,12,2021
28/12/2021,28,12,2021
29/12/2021,29,12,2021
30/12/2021,30,12,2021
31/12/2021,31,12,2021
01/01/2022,1,1,2022
02/01/2022,2,1,2022
03/01/2022,3,1,2022
04/01/2022,4,1,2022
05/01/2022,5,1,2022
06/01/2022,6,1,2022
07/01/2022,7,1,2022
08/01/2022,8,1,2022
09/01/2022,9,1,2022
10/01/2022,10,1,2022
11/01/2022,11,1,2022
12/01/2022,12,1,2022
13/01/2022,13,1,2022
14/01/2022,14,1,2022
15/01/2022,15,1,2022
16/01/2022,16,1,2022
17/01/2022,17,1,2022
18/01/2022,18,1,2022
19/01/2022,19,1,2022
20/01/2022,20,1,2022
21/01/2022,21,1,2022
22/01/2022,22,1,2022
23/01/2022,23,1,2022
24/01/2022,24,1,2022
25/01/2022,25,1,2022
26/01/2022,26,1,2022
27/01/2022,27,1,2022
28/01/2022,28,1,2022
29/01/2022,29,1,2022
30/01/2022,30,1,2022
31/01/2022,31,1,2022
01/02/2022,1,2,2022
02/02/2022,2,2,2022
03/02/2022,3,2,2022
04/02/2022,4,2,2022
05/02/2022,5,2,2022
06/02/2022,6,2,2022
07/02/2022,7,2,2022
08/02/2022,8,2,2022
09/02/2022,9,2,2022
10/02/2022,10,2,2022
11/02/2022,11,2,2022
12/02/2022,12,2,2022
13/02/2022,13,2,2022
14/02/2022,14,2,2022
15/02/2022,15,2,2022
16/02/2022,16,2,2022
17/02/2022,17,2,2022
18/02/2022,18,2,2022
19/02/2022,19,2,2022
20/02/2022,20,2,2022
21/02/2022,21,2,2022
22/02/2022,22,2,2022
23/02/2022,23,2,2022
24/02/2022,24,2,2022
25/02/2022,25,2,2022
26/02/2022,26,2,2022
27/02/2022,27,2,2022
28/02/2022,28,2,2022
01/03/2022,1,3,2022
02/03/2022,2,3,2022
03/03/2022,3,3,2022
04/03/2022,4,3,2022
05/03/2022,5,3,2022
06/03/2022,6,3,2022
07/03/2022,7,3,2022
08/03/2022,8,3,2022
09/03/2022,9,3,2022
10/03/2022,10,3,2022
11/03/2022,11,3,2022
12/03/2022,12,3,2022
13/03/2022,13,3,2022
14/03/2022,14,3,2022
15/03/2022,15,3,2022
16/03/2022,16,3,2022
17/03/2022,17,3,2022
18/03/2022,18,3,2022
19/03/2022,19,3,2022
20/03/2022,20,3,2022
21/03/2022,21,3,2022
22/03/2022,22,3,2022
23/03/2022,23,3,2022
24/03/2022,24,3,2022
25/03/2022,25,3,2022
26/03/2022,26,3,2022
27/03/2022,27,3,2022
28/03/2022,28,3,2022
29/03/2022,29,3,2022
30/03/2022,30,3,2022
31/03/2022,31,3,2022
01/04/2022,1,4,2022
02/04/2022,2,4,2022
03/04/2022,3,4,2022
04/04/2022,4,4,2022
05/04/2022,5,4,2022
06/04/2022,6,4,2022
07/04/2022,7,4,2022
08/04/2022,8,4,2022
09/04/2022,9,4,2022
10/04/2022,10,4,2022
11/04/2022,11,4,2022
12/04/2022,12,4,2022
13/04/2022,13,4,2022
14/04/2022,14,4,2022
15/04/2022,15,4,2022
16/04/2022,16,4,2022
17/04/2022,17,4,2022
18/04/2022,18,4,2022
19/04/2022,19,4,2022
20/04/2022,20,4,2022
21/04/2022,21,4,2022
22/04/2022,22,4,2022
23/04/2022,23,4,2022
24/04/2022,24,4,2022
25/04/2022,25,4,2022
26/04/2022,26,4,2022
27/04/2022,27,4,2022
28/04/2022,28,4,2022
29/04/2022,29,4,2022
30/04/2022,30,4,2022
01/05/2022,1,5,2022
02/05/2022,2,5,2022
03/05/2022,3,5,2022
04/05/2022,4,5,2022
